49.205.244.35 - - [05/Dec/2020:10:25:03 +0000] "GET /favicon.ico HTTP/1.1" 404 232 "https://muzafer.pythonanywhere.com/fullstack" "Mozilla/5.0 (Linux; Android 10; RMX1931) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36" "49.205.244.35" response-time=0.058
157.48.187.103 - - [06/Dec/2020:07:00:50 +0000] "GET /favicon.ico HTTP/1.1" 404 232 "https://muzafer.pythonanywhere.com/fullstack1" "Mozilla/5.0 (Linux; Android 10; SM-A507FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.101 Mobile Safari/537.36" "157.48.187.103" response-time=0.001
157.48.187.103 - - [06/Dec/2020:07:01:15 +0000] "GET /fullstack1 HTTP/1.1" 200 2001 "-" "Mozilla/5.0 (Linux; Android 10; SM-A507FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.101 Mobile Safari/537.36" "157.48.187.103" response-time=0.340
157.48.186.225 - - [06/Dec/2020:08:37:59 +0000] "GET /fullstack HTTP/1.1" 200 2107 "https://l.instagram.com/" "Mozilla/5.0 (Linux; Android 10; SM-A507FN Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.101 Mobile Safari/537.36 Instagram 167.0.0.24.120 Android (29/10; 420dpi; 1080x2131; samsung; SM-A507FN; a50s; exynos9611; en_GB; 256966628)" "157.48.186.225" response-time=0.028
157.48.186.225 - - [06/Dec/2020:08:38:00 +0000] "GET /static/speech_recognition.js HTTP/1.1" 200 1497 "https://muzafer.pythonanywhere.com/fullstack" "Mozilla/5.0 (Linux; Android 10; SM-A507FN Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.101 Mobile Safari/537.36 Instagram 167.0.0.24.120 Android (29/10; 420dpi; 1080x2131; samsung; SM-A507FN; a50s; exynos9611; en_GB; 256966628)" "157.48.186.225" response-time=0.006
49.37.156.23 - - [06/Dec/2020:09:05:34 +0000] "GET /fullstack HTTP/1.1" 200 2107 "https://l.instagram.com/?u=https%3A%2F%2Fmuzafer.pythonanywhere.com%2Ffullstack&e=ATOxyQm5akaJ_JqgDQyFzJL-NcghriZ9kwVtjqlYyK47VzMcUjrPzWfS2IwGXrhVe0UAKYSDlX6BUUfqjPckER8InI7JqMXcl9L3zQ&s=1" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 167.0.0.18.114 (iPhone8,1; iOS 14_0_1; en_IN; en-IN; scale=2.00; 750x1334; 257196069)" "49.37.156.23" response-time=0.010
49.37.156.23 - - [06/Dec/2020:09:05:34 +0000] "GET /static/speech_recognition.js HTTP/1.1" 200 1497 "https://muzafer.pythonanywhere.com/fullstack" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 167.0.0.18.114 (iPhone8,1; iOS 14_0_1; en_IN; en-IN; scale=2.00; 750x1334; 257196069)" "49.37.156.23" response-time=0.004
157.48.187.186 - - [06/Dec/2020:09:07:57 +0000] "GET /fullstack HTTP/1.1" 200 2107 "https://l.instagram.com/" "Mozilla/5.0 (Linux; Android 10; SM-A507FN Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.101 Mobile Safari/537.36 Instagram 167.0.0.24.120 Android (29/10; 420dpi; 1080x2131; samsung; SM-A507FN; a50s; exynos9611; en_GB; 256966628)" "157.48.187.186" response-time=0.007
157.48.187.186 - - [06/Dec/2020:09:08:01 +0000] "GET /favicon.ico HTTP/1.1" 404 232 "https://muzafer.pythonanywhere.com/fullstack" "Mozilla/5.0 (Linux; Android 10; SM-A507FN Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.101 Mobile Safari/537.36 Instagram 167.0.0.24.120 Android (29/10; 420dpi; 1080x2131; samsung; SM-A507FN; a50s; exynos9611; en_GB; 256966628)" "157.48.187.186" response-time=0.002
183.83.210.213 - - [06/Dec/2020:09:32:39 +0000] "GET /fullstack HTTP/1.1" 200 2107 "https://l.instagram.com/" "Mozilla/5.0 (Linux; Android 10;) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Mobile Safari/537.36" "183.83.210.213" response-time=0.008
183.83.210.213 - - [06/Dec/2020:09:32:40 +0000] "GET /static/speech_recognition.js HTTP/1.1" 200 1497 "https://muzafer.pythonanywhere.com/fullstack" "Mozilla/5.0 (Linux; Android 10;) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Mobile Safari/537.36" "183.83.210.213" response-time=0.003
183.83.210.213 - - [06/Dec/2020:09:32:43 +0000] "GET /favicon.ico HTTP/1.1" 404 232 "https://muzafer.pythonanywhere.com/fullstack" "Mozilla/5.0 (Linux; Android 10;) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Mobile Safari/537.36" "183.83.210.213" response-time=0.001
106.198.104.165 - - [06/Dec/2020:09:35:41 +0000] "GET /fullstack HTTP/1.1" 200 2107 "https://l.instagram.com/" "Mozilla/5.0 (Linux; Android 10; Redmi Note 7S Build/QKQ1.190910.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/83.0.4103.101 Mobile Safari/537.36 Instagram 161.0.0.32.121 Android (29/10; 440dpi; 1080x2131; Xiaomi/xiaomi; Redmi Note 7S; lavender; qcom; en_GB; 247720751)" "106.198.104.165" response-time=0.007
106.198.104.165 - - [06/Dec/2020:09:35:42 +0000] "GET /static/speech_recognition.js HTTP/1.1" 200 1497 "https://muzafer.pythonanywhere.com/fullstack" "Mozilla/5.0 (Linux; Android 10; Redmi Note 7S Build/QKQ1.190910.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/83.0.4103.101 Mobile Safari/537.36 Instagram 161.0.0.32.121 Android (29/10; 440dpi; 1080x2131; Xiaomi/xiaomi; Redmi Note 7S; lavender; qcom; en_GB; 247720751)" "106.198.104.165" response-time=0.003
106.198.104.165 - - [06/Dec/2020:09:35:45 +0000] "GET /favicon.ico HTTP/1.1" 404 232 "https://muzafer.pythonanywhere.com/fullstack" "Mozilla/5.0 (Linux; Android 10; Redmi Note 7S Build/QKQ1.190910.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/83.0.4103.101 Mobile Safari/537.36 Instagram 161.0.0.32.121 Android (29/10; 440dpi; 1080x2131; Xiaomi/xiaomi; Redmi Note 7S; lavender; qcom; en_GB; 247720751)" "106.198.104.165" response-time=0.001
106.198.104.165 - - [06/Dec/2020:09:36:29 +0000] "GET /fullstack HTTP/1.1" 200 2107 "https://l.instagram.com/" "Mozilla/5.0 (Linux; Android 10; Redmi Note 7S Build/QKQ1.190910.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/83.0.4103.101 Mobile Safari/537.36 Instagram 161.0.0.32.121 Android (29/10; 440dpi; 1080x2131; Xiaomi/xiaomi; Redmi Note 7S; lavender; qcom; en_GB; 247720751)" "106.198.104.165" response-time=0.006
49.37.157.146 - - [06/Dec/2020:09:57:08 +0000] "GET /fullstack HTTP/1.1" 200 2107 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" "49.37.157.146" response-time=0.008
49.37.157.146 - - [06/Dec/2020:09:57:09 +0000] "GET /static/speech_recognition.js HTTP/1.1" 200 1497 "https://muzafer.pythonanywhere.com/fullstack" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" "49.37.157.146" response-time=0.003
49.37.157.146 - - [06/Dec/2020:09:57:12 +0000] "GET /favicon.ico HTTP/1.1" 404 232 "https://muzafer.pythonanywhere.com/fullstack" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" "49.37.157.146" response-time=0.001
49.37.157.146 - - [06/Dec/2020:09:57:37 +0000] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 232 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.4 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.4 facebookexternalhit/1.1 Facebot Twitterbot/1.0" "49.37.157.146" response-time=0.001
49.37.157.146 - - [06/Dec/2020:09:57:37 +0000] "GET /favicon.ico HTTP/1.1" 404 232 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.4 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.4 facebookexternalhit/1.1 Facebot Twitterbot/1.0" "49.37.157.146" response-time=0.001
49.37.157.146 - - [06/Dec/2020:09:57:37 +0000] "GET /apple-touch-icon.png HTTP/1.1" 404 232 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.4 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.4 facebookexternalhit/1.1 Facebot Twitterbot/1.0" "49.37.157.146" response-time=0.001
49.37.157.146 - - [06/Dec/2020:09:57:40 +0000] "GET /fullstack HTTP/1.1" 200 2107 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1" "49.37.157.146" response-time=0.005
49.37.157.146 - - [06/Dec/2020:09:57:42 +0000] "GET /apple-touch-icon-120x120-precomposed.png HTTP/1.1" 404 232 "-" "MobileSafari/604.1 CFNetwork/1197 Darwin/20.0.0" "49.37.157.146" response-time=0.001
49.37.157.146 - - [06/Dec/2020:09:57:42 +0000] "GET /apple-touch-icon-120x120.png HTTP/1.1" 404 232 "-" "MobileSafari/604.1 CFNetwork/1197 Darwin/20.0.0" "49.37.157.146" response-time=0.002
49.37.157.146 - - [06/Dec/2020:09:57:42 +0000] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 232 "-" "MobileSafari/604.1 CFNetwork/1197 Darwin/20.0.0" "49.37.157.146" response-time=0.001
49.37.157.146 - - [06/Dec/2020:09:57:42 +0000] "GET /apple-touch-icon.png HTTP/1.1" 404 232 "-" "MobileSafari/604.1 CFNetwork/1197 Darwin/20.0.0" "49.37.157.146" response-time=0.001
49.37.157.146 - - [06/Dec/2020:09:57:43 +0000] "GET /favicon.ico HTTP/1.1" 404 232 "-" "MobileSafari/604.1 CFNetwork/1197 Darwin/20.0.0" "49.37.157.146" response-time=0.001
49.37.157.146 - - [06/Dec/2020:09:57:43 +0000] "GET /apple-touch-icon-120x120-precomposed.png HTTP/1.1" 404 232 "-" "MobileSafari/604.1 CFNetwork/1197 Darwin/20.0.0" "49.37.157.146" response-time=0.001
49.37.157.146 - - [06/Dec/2020:09:57:43 +0000] "GET /apple-touch-icon-120x120.png HTTP/1.1" 404 232 "-" "MobileSafari/604.1 CFNetwork/1197 Darwin/20.0.0" "49.37.157.146" response-time=0.001
49.37.157.146 - - [06/Dec/2020:09:57:43 +0000] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 232 "-" "MobileSafari/604.1 CFNetwork/1197 Darwin/20.0.0" "49.37.157.146" response-time=0.001
49.37.157.146 - - [06/Dec/2020:09:57:44 +0000] "GET /apple-touch-icon.png HTTP/1.1" 404 232 "-" "MobileSafari/604.1 CFNetwork/1197 Darwin/20.0.0" "49.37.157.146" response-time=0.000
49.37.157.146 - - [06/Dec/2020:09:57:44 +0000] "GET /favicon.ico HTTP/1.1" 404 232 "-" "MobileSafari/604.1 CFNetwork/1197 Darwin/20.0.0" "49.37.157.146" response-time=0.001
49.206.47.236 - - [06/Dec/2020:10:03:21 +0000] "GET /fullstack HTTP/1.1" 200 2107 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "49.206.47.236" response-time=0.009
49.206.47.236 - - [06/Dec/2020:10:03:22 +0000] "GET /static/speech_recognition.js HTTP/1.1" 304 0 "https://muzafer.pythonanywhere.com/fullstack" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "49.206.47.236" response-time=0.005
49.206.47.236 - - [06/Dec/2020:10:03:26 +0000] "GET /favicon.ico HTTP/1.1" 404 232 "https://muzafer.pythonanywhere.com/fullstack" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "49.206.47.236" response-time=0.001
157.51.21.185 - - [06/Dec/2020:10:13:51 +0000] "GET /fullstack HTTP/1.1" 200 2107 "https://l.instagram.com/" "Mozilla/5.0 (Linux; Android 10; Redmi 8 Build/QKQ1.191014.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/83.0.4103.101 Mobile Safari/537.36 Instagram 167.0.0.24.120 Android (29/10; 320dpi; 720x1369; Xiaomi; Redmi 8; olive; qcom; en_IN; 256966626)" "157.51.21.185" response-time=0.019
157.51.21.185 - - [06/Dec/2020:10:13:52 +0000] "GET /static/speech_recognition.js HTTP/1.1" 200 1497 "https://muzafer.pythonanywhere.com/fullstack" "Mozilla/5.0 (Linux; Android 10; Redmi 8 Build/QKQ1.191014.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/83.0.4103.101 Mobile Safari/537.36 Instagram 167.0.0.24.120 Android (29/10; 320dpi; 720x1369; Xiaomi; Redmi 8; olive; qcom; en_IN; 256966626)" "157.51.21.185" response-time=0.004
157.51.21.185 - - [06/Dec/2020:10:13:58 +0000] "GET /favicon.ico HTTP/1.1" 404 232 "https://muzafer.pythonanywhere.com/fullstack" "Mozilla/5.0 (Linux; Android 10; Redmi 8 Build/QKQ1.191014.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/83.0.4103.101 Mobile Safari/537.36 Instagram 167.0.0.24.120 Android (29/10; 320dpi; 720x1369; Xiaomi; Redmi 8; olive; qcom; en_IN; 256966626)" "157.51.21.185" response-time=0.001
160.238.74.238 - - [06/Dec/2020:10:16:17 +0000] "GET /fullstack HTTP/1.1" 200 2107 "https://l.instagram.com/" "Mozilla/5.0 (Linux; Android 9; LLD-AL20 Build/HONORLLD-AL20; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.185 Mobile Safari/537.36 Instagram 165.1.0.29.119 Android (28/9; 480dpi; 1080x2060; HUAWEI/HONOR; LLD-AL20; HWLLD-H2; hi6250; en_GB; 253447816)" "160.238.74.238" response-time=0.006
160.238.74.238 - - [06/Dec/2020:10:16:17 +0000] "GET /static/speech_recognition.js HTTP/1.1" 200 1497 "https://muzafer.pythonanywhere.com/fullstack" "Mozilla/5.0 (Linux; Android 9; LLD-AL20 Build/HONORLLD-AL20; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.185 Mobile Safari/537.36 Instagram 165.1.0.29.119 Android (28/9; 480dpi; 1080x2060; HUAWEI/HONOR; LLD-AL20; HWLLD-H2; hi6250; en_GB; 253447816)" "160.238.74.238" response-time=0.003
160.238.74.238 - - [06/Dec/2020:10:16:23 +0000] "GET /favicon.ico HTTP/1.1" 404 232 "https://muzafer.pythonanywhere.com/fullstack" "Mozilla/5.0 (Linux; Android 9; LLD-AL20 Build/HONORLLD-AL20; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.185 Mobile Safari/537.36 Instagram 165.1.0.29.119 Android (28/9; 480dpi; 1080x2060; HUAWEI/HONOR; LLD-AL20; HWLLD-H2; hi6250; en_GB; 253447816)" "160.238.74.238" response-time=0.001
160.238.74.238 - - [06/Dec/2020:10:16:38 +0000] "GET /fullstack HTTP/1.1" 200 2107 "https://l.instagram.com/" "Mozilla/5.0 (Linux; Android 9; LLD-AL20 Build/HONORLLD-AL20; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.185 Mobile Safari/537.36 Instagram 165.1.0.29.119 Android (28/9; 480dpi; 1080x2060; HUAWEI/HONOR; LLD-AL20; HWLLD-H2; hi6250; en_GB; 253447816)" "160.238.74.238" response-time=0.007
49.206.47.236 - - [06/Dec/2020:10:17:52 +0000] "GET /favicon.ico HTTP/1.1" 404 232 "https://muzafer.pythonanywhere.com/fullstack" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "49.206.47.236" response-time=0.002
106.210.220.116 - - [06/Dec/2020:10:23:44 +0000] "GET /fullstack HTTP/1.1" 200 2107 "https://l.instagram.com/" "Mozilla/5.0 (Linux; Android 10; Redmi 8A Dual Build/QKQ1.191014.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/83.0.4103.101 Mobile Safari/537.36 Instagram 167.0.0.24.120 Android (29/10; 320dpi; 720x1369; Xiaomi/Redmi; Redmi 8A Dual; olivewood; qcom; en_IN; 256966589)" "106.210.220.116" response-time=0.008
106.210.220.116 - - [06/Dec/2020:10:23:45 +0000] "GET /static/speech_recognition.js HTTP/1.1" 200 1497 "https://muzafer.pythonanywhere.com/fullstack" "Mozilla/5.0 (Linux; Android 10; Redmi 8A Dual Build/QKQ1.191014.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/83.0.4103.101 Mobile Safari/537.36 Instagram 167.0.0.24.120 Android (29/10; 320dpi; 720x1369; Xiaomi/Redmi; Redmi 8A Dual; olivewood; qcom; en_IN; 256966589)" "106.210.220.116" response-time=0.003
106.210.220.116 - - [06/Dec/2020:10:23:52 +0000] "GET /favicon.ico HTTP/1.1" 404 232 "https://muzafer.pythonanywhere.com/fullstack" "Mozilla/5.0 (Linux; Android 10; Redmi 8A Dual Build/QKQ1.191014.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/83.0.4103.101 Mobile Safari/537.36 Instagram 167.0.0.24.120 Android (29/10; 320dpi; 720x1369; Xiaomi/Redmi; Redmi 8A Dual; olivewood; qcom; en_IN; 256966589)" "106.210.220.116" response-time=0.001
106.210.220.116 - - [06/Dec/2020:10:24:22 +0000] "GET /fullstack HTTP/1.1" 200 2107 "https://l.instagram.com/" "Mozilla/5.0 (Linux; Android 10; Redmi 8A Dual Build/QKQ1.191014.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/83.0.4103.101 Mobile Safari/537.36 Instagram 167.0.0.24.120 Android (29/10; 320dpi; 720x1369; Xiaomi/Redmi; Redmi 8A Dual; olivewood; qcom; en_IN; 256966589)" "106.210.220.116" response-time=0.005
157.42.229.62 - - [06/Dec/2020:10:28:54 +0000] "GET /fullstack HTTP/1.1" 200 2107 "https://l.instagram.com/" "Mozilla/5.0 (Linux; Android 10; RMX1921 Build/QKQ1.190918.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/80.0.3987.117 Mobile Safari/537.36 Instagram 159.0.0.40.122 Android (29/10; 480dpi; 1080x2132; realme; RMX1921; RMX1921; qcom; en_US; 245196084)" "157.42.229.62" response-time=0.009
157.42.229.62 - - [06/Dec/2020:10:28:55 +0000] "GET /static/speech_recognition.js HTTP/1.1" 200 1497 "https://muzafer.pythonanywhere.com/fullstack" "Mozilla/5.0 (Linux; Android 10; RMX1921 Build/QKQ1.190918.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/80.0.3987.117 Mobile Safari/537.36 Instagram 159.0.0.40.122 Android (29/10; 480dpi; 1080x2132; realme; RMX1921; RMX1921; qcom; en_US; 245196084)" "157.42.229.62" response-time=0.004
157.42.229.62 - - [06/Dec/2020:10:29:00 +0000] "GET /favicon.ico HTTP/1.1" 404 232 "https://muzafer.pythonanywhere.com/fullstack" "Mozilla/5.0 (Linux; Android 10; RMX1921 Build/QKQ1.190918.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/80.0.3987.117 Mobile Safari/537.36 Instagram 159.0.0.40.122 Android (29/10; 480dpi; 1080x2132; realme; RMX1921; RMX1921; qcom; en_US; 245196084)" "157.42.229.62" response-time=0.002
